admin_id,registration_id,Manufacturer,registration,aircraft_id
1,10916,Fokker ,N110UR,1381
1,7154,De Havilland Canada,N819PH,1619
1,12502,Let ,CCCP-67518,1217
1,539,Antonov ,4,1492
1,9335,Douglas ,N47FE,10
1,1745,Antonov ,T-237,1218
1,3504,Boeing ,N73711,1620
1,8694,Douglas ,ET-AGT,10
1,848,Antonov ,CCCP-26151,1218
1,7032,De Havilland Canada,LN-WFN,1400
1,3150,Boeing ,G-AWND,1133
1,2949,Boeing ,B-2510,1125
1,7492,Dornier ,ZS-PRW,811
1,1682,Antonov ,SP-WNE,537
1,7582,Douglas Aircraft Company,N136AA,1071
1,3827,Boeing ,TI-LRC,664
1,3526,Boeing ,N75356,1621
1,10288,Embraer ,N65DA,1332
1,12280,Learjet ,N500RW,1245
1,10112,Douglas ,YN-CBE,125
1,10936,Fokker ,OY-APE,843
1,14196,Sabreliner ,FAE068,1622
1,7457,Dornier ,N259MC,1623
1,13064,Lockheed ,61-2373,649
1,11662,IAI ,234,1291
1,1100,Antonov ,CCCP-70121,537
1,13804,McDonnell Douglas,N1003G,1329
1,889,Antonov ,CCCP-32267,702
1,11078,Fokker ,XY-ADQ,843
1,75,ATR ,F-WEGA,1624
1,7065,De Havilland Canada,N202RH,722
1,15114,Vickers ,PK-MVG,561
1,11358,HAL/Dornier ,VT-EJV,1625
1,4011,Bristol ,C-GYQY,894
1,510,Antonov ,29,1218
1,247,Airbus ,F-GFKC,1626
1,10113,Douglas ,YS-05C,1117
1,14019,Northrop ,N3756Q,1627
1,1889,Antonov ,YU-BGI,537
1,14707,Transall ,50+80,1116
1,236,Airbus ,EP-IBU,1479
1,15112,Vickers ,PK-IVW,1628
1,4887,Canadair ,HK-3148X,927
1,1018,Antonov ,CCCP-46669,969
1,10172,Embraer ,2001,1629
1,720,Antonov ,CCCP-07791,724
1,10784,Fokker ,5Y-BBS,449
1,14066,Rockwell ,158381,1459
1,6883,De Havilland Canada,C-GKBM,971
1,7141,De Havilland Canada,N7267,809
1,9274,Douglas ,N33VX,451
1,3058,Boeing ,D2-TOV,771
1,3395,Boeing ,N4506H,1630
1,12260,Learjet ,N442NE,1245
1,14639,Swearingen ,N482SA,1390
1,12323,Learjet ,N745F,619
1,6989,De Havilland Canada,HK-2445,971
1,4683,CASA ,C-GILU,1445
1,15392,Yakovlev ,LZ-DOK,916
1,4181,British Aerospace,OK-1,1631
1,934,Antonov ,CCCP-35677,537
1,12925,Lockheed ,23494,506
1,4248,Britten-Norman,5W-FAF,708
1,8386,Douglas ,9Q-CBK,1632
1,649,Antonov ,CCCP-01788,724
1,12490,Let ,CCCP-67235,1597
1,540,Antonov ,4,513
1,3579,Boeing ,N852TW,1289
1,1639,Antonov ,SP-CNH,537
1,8792,Douglas ,FAC-1650,1633
1,10381,Embraer ,XC-COX,1332
1,11485,Hawker ,B-2218,1088
1,3411,Boeing ,N473DA,1634
1,6040,Convair ,XA-HUL,1635
1,4299,Britten-Norman,C-GJRL,1148
1,4408,Britten-Norman,N111VA,976
1,5588,Cessna ,PT-LGJ,1636
1,4962,Canadair ,UD.13-04,1181
1,8583,Douglas ,CP-1653,18
1,14937,Tupolev ,VN-A102,951
1,2307,Beech ,N1283,1206
1,4253,Britten-Norman,6Y-JQF,1193
1,13312,Lockheed ,HC-AZY,412
1,7589,Douglas Aircraft Company,N1830U,1000
1,4622,Britten-Norman,YJ-RV20,1148
1,3108,Boeing ,ET-AJA,1637
1,4106,British Aerospace,C-GFFA,1638
1,10146,Douglas ,Z-WRJ,10
1,1130,Antonov ,CCCP-70848,702
1,11357,HAL/Dornier ,VT-EJT,1625
1,14842,Tupolev ,CCCP-85479,1333
1,1149,Antonov ,CCCP-84657,537
1,14844,Tupolev ,CCCP-85617,1639
1,3299,Boeing ,LV-LIU,910
1,1053,Antonov ,CCCP-48101,1146
1,3727,Boeing ,PP-SNT,1640
1,1885,Antonov ,YR-PVS,537
1,795,Antonov ,CCCP-11418,1031
1,2495,Beech ,N803BA,1641
1,11763,Ilyushin ,B-4218,334
1,7294,De Havilland Canada,XT-AAX,971
1,3057,Boeing ,D2-TOM,1642
1,2817,Boeing ,60-0317,378
1,14883,Tupolev ,OK-AFB,951
1,904,Antonov ,CCCP-32612,537
1,2794,Boeing ,5N-ANW,1643
1,1677,Antonov ,SP-WLM,537
1,2813,Boeing ,5X-UBC,1435
1,11060,Fokker ,VT-DMC,420
1,850,Antonov ,CCCP-26183,1146
1,10930,Fokker ,OB-R-1020,828
1,5540,Cessna ,OE-FFK,1303
1,12231,Learjet ,N311DF,1644
1,4347,Britten-Norman,F-OGHL,1157
1,892,Antonov ,CCCP-32325,702
1,8449,Douglas ,C-FBJE,10
1,1657,Antonov ,SP-LTD,680
1,14102,Rockwell ,N44,1253
1,6943,De Havilland Canada,ET-AHI,1481
1,11283,Grumman ,N750BR,742
1,14708,Transall ,69-030,1116
1,10307,Embraer ,OH-EBA,1332
1,1675,Antonov ,SP-WKZ,537
1,14700,Swearingen ,ZS-LKG,1264
1,14579,Swearingen ,F-GCPG,1264
1,11865,Ilyushin ,CCCP-78771,1575
1,7609,Douglas Aircraft Company,N661AV,865
1,15064,Vickers ,G-BBVH,1645
1,4282,Britten-Norman,B-05/OT-ALE,1261
1,4283,Britten-Norman,B-06/OT-ALF,1261
1,2199,Beech ,C-GJUL,1128
1,6636,De Havilland Canada,5A-DDD,971
1,11500,Hawker ,C-GQSV,647
1,12482,Let ,CCCP-67127,1217
1,9251,Douglas ,N284,494
1,9513,Douglas ,N90804,494
1,11881,Ilyushin ,CCCP-86732,1315
1,1887,Antonov ,YU-AID,735
1,1144,Antonov ,CCCP-81535,537
1,2798,Boeing ,5N-AYJ,1577
1,12217,Learjet ,N234CM,1052
1,10758,Fokker ,10602,1490
1,3507,Boeing ,N739PA,1646
1,11562,Hawker ,PK-IHA,647
1,5512,Cessna ,N945FE,1647
1,3170,Boeing ,G-OBME,1648
1,5502,Cessna ,N9330B,1647
1,11495,Hawker ,C-GDOV,647
1,2636,Beech ,YV-597CP,1206
1,814,Antonov ,CCCP-12997,608
1,14821,Tupolev ,CCCP-85067,1649
1,7048,De Havilland Canada,N11250,304
1,8579,Douglas ,CP-1418,10
1,10036,Douglas ,XB-DYP,10
1,5956,Convair ,N73160,609
1,3346,Boeing ,N242US,1650
1,14666,Swearingen ,OY-ARI,1264
1,802,Antonov ,CCCP-11987,735
1,1925,Avia ,CCCP-52066,597
1,4889,Canadair ,I-CFSS,902
1,12092,Kaiser-Frazer,3215,248
1,12763,Lockheed ,130318,728
1,12154,Learjet ,F-GDAV,619
1,2845,Boeing ,63-7990,378
1,3210,Boeing ,HK-3246X,1084
1,11083,Fokker ,XY-AEK,843
1,14993,Vickers ,F-GEJE,1651
1,3496,Boeing ,N7231T,858
1,2996,Boeing ,C9-BAD,1437
1,14944,Tupolev ,YR-TPJ,1333
1,14320,Short ,G-BPMA,1428
1,6509,Dassault ,N232RA,1598
1,2684,Boeing ,162782,1652
1,6544,Dassault ,PT-ASJ,1020
1,3564,Boeing ,N807FT,1454
1,13145,Lockheed ,66-0150,1307
1,14581,Swearingen ,F-GERP,1126
1,3406,Boeing ,N4713U,1653
1,9031,Douglas ,HR-AKZ,451
1,5318,Cessna ,N29X,1636
1,8452,Douglas ,C-FBZN,10
1,9255,Douglas ,N28PR,825
1,10944,Fokker ,PH-KLC,1586
1,10842,Fokker ,C-FONF,828
1,4477,Britten-Norman,OB-T-1271,708
1,4371,Britten-Norman,G-OTVS,1654
1,13927,NAMC ,N128MP,1655
1,7655,Douglas Aircraft Company,N931F,1180
1,4646,Britten-Norman,ZK-SFE,1157
1,3749,Boeing ,PT-TCS,1617
1,4485,Britten-Norman,P2-BAB,1656
1,12965,Lockheed ,470,1092
1,14874,Tupolev ,HA-LCN,1333
1,10966,Fokker ,PK-GKD,1381
1,3669,Boeing ,PH-HVK,1657
1,10759,Fokker ,10616,1490
1,3619,Boeing ,OB-R-1314,1531
1,13611,Lockheed ,S9-NAI,1338
1,2384,Beech ,N30PC,1206
1,10649,Fairchild ,F-GGDM,796
1,574,Antonov ,880,466
1,1099,Antonov ,CCCP-70080,537
1,14475,Sud Aviation,HK-3325X,1559
1,5522,Cessna ,N9637F,1520
1,1106,Antonov ,CCCP-70225,537
1,9254,Douglas ,N28889,10
1,8,A.W. ,VH-IPA,659
1,7469,Dornier ,OO-GEO,811
1,4611,Britten-Norman,XA-JPE,1193
1,9762,Douglas ,RP-C82,10
1,10305,Embraer ,N95PB,1332
1,11435,Handley ,XX489,1658
1,2580,Beech ,SE-IZO,848
1,2407,Beech ,N39YV,1206
1,1064,Antonov ,CCCP-54891,537
1,4475,Britten-Norman,OB-1272,803
1,2852,Boeing ,6O-SBT,1072
1,3400,Boeing ,N4580Q,1659
1,5573,Cessna ,PNP-021,1660
1,5778,Consolidated ,N285NJ,135
1,8483,Douglas ,C-GWYX,10
1,4582,Britten-Norman,VH-BSN,1545
1,9334,Douglas ,N47CE,10
1,4628,Britten-Norman,YR-BNJ,1215
1,6838,De Havilland Canada,C-FMPH,971
1,6837,De Havilland Canada,C-FMPB,809
1,11659,IAI ,2002,1291
1,8650,Douglas ,EC-EIS,5
1,10769,Fokker ,5A-DDV,843
1,7587,Douglas Aircraft Company,N1809E,808
1,7116,De Havilland Canada,N5323G,304
1,6990,De Havilland Canada,HK-2486,971
1,7194,De Havilland Canada,P2-OTR,809
1,11955,Ilyushin ,DDR-SEW,1211
1,1844,Antonov ,YA-BAK,1174
1,6966,De Havilland Canada,FAP-329,1294
1,8469,Douglas ,C-GBYA,451
1,9457,Douglas ,N8042X,10
1,10801,Fokker ,6O-SAZ,1378
1,4206,British Aerospace,TJ-CCF,1661
1,6496,Dassault ,N125CA,1598
1,11807,Ilyushin ,CCCP-61788,340
1,799,Antonov ,CCCP-11875,735
1,14321,Short ,G-OATD,1428
1,2814,Boeing ,5Y-BBK,1263
1,7664,Douglas Aircraft Company,N950R,1589
1,7533,Douglas Aircraft Company,HK-3490X,1589
1,4500,Britten-Norman,P2-ISJ,708
1,858,Antonov ,CCCP-26685,1174
1,7588,Douglas Aircraft Company,N1819U,1000
1,7196,De Havilland Canada,P2-RDW,971
1,2074,BAC ,RP-C1193,1662
1,5185,Cessna ,HB-CKW,1520
1,3124,Boeing ,F-BEEA,85
1,7537,Douglas Aircraft Company,HL7328,1071
1,14795,Tupolev ,CCCP-65670,1663
1,6053,Convair ,ZK-FTB,609
1,15429,Yakovlev ,YA-KAA,916
1,13195,Lockheed ,7T-VHK,1083
1,4182,British Aerospace,OY-CRG,1572
1,14399,Short ,SX-BGE,1428
1,5998,Convair ,N94253,797
1,12380,Learjet ,PT-KYR,1279
1,6944,De Havilland Canada,ET-AIL,971
1,4642,Britten-Norman,ZK-EVK,1148
1,13184,Lockheed ,74-1681,1092
1,11880,Ilyushin ,CCCP-86718,1315
1,9542,Douglas ,OB-1316,1339
1,11548,Hawker ,N66HA,1664
1,15375,Yakovlev ,CCCP-88252,916
1,610,Antonov ,B-3417,969
1,11027,Fokker ,TC-51,1665
1,4974,Canadair ,YV-O-INC-2,902
1,245,Airbus ,F-BVGO,1177
1,3796,Boeing ,TC-AJV,1666
1,10838,Fokker ,AP-BBF,449
1,12481,Let ,CCCP-67104,1217
1,15339,Yakovlev ,CCCP-87509,916
1,3740,Boeing ,PP-VMK,1667
1,11945,Ilyushin ,CU-T1281,1211
1,10715,Fairchild ,N8168T,977
1,13311,Lockheed ,HC-AZJ,454
1,10843,Fokker ,C-GSFS,843
1,2037,BAC ,5N-AOT,1668
1,5890,Convair ,LN-PAA,609
1,801,Antonov ,CCCP-11983,579
1,490,Antonov ,14-22,1218
1,12527,Let ,OK-FDC,1278
1,7211,De Havilland Canada,PK-NUE,971
1,15327,Yakovlev ,CCCP-87391,916
1,2520,Beech ,N887PE,1104
1,2346,Beech ,N204AJ,1104
1,4409,Britten-Norman,N112JC,1148
1,4425,Britten-Norman,N290VL,708
1,9328,Douglas ,N4577Z,10
1,9248,Douglas ,N28346,1669
1,11270,Grumman ,N632SS,1670
1,11272,Grumman ,N655SS,47
1,11269,Grumman ,N628SS,47
1,13355,Lockheed ,N1046,67
1,4431,Britten-Norman,N38MN,1155
1,4435,Britten-Norman,N457SA,708
1,4432,Britten-Norman,N39MN,1155
1,4434,Britten-Norman,N44DW,708
1,4454,Britten-Norman,N8491B,1215
1,4418,Britten-Norman,N197BN,976
1,4438,Britten-Norman,N588JA,708
1,4460,Britten-Norman,N861JA,708
1,9174,Douglas ,N1159S,24
1,9321,Douglas ,N4425N,690
1,13724,Martin ,N40425,253
1,7602,Douglas Aircraft Company,N54629,1071
1,3389,Boeing ,N416US,1671
1,2763,Boeing ,57-1481,1672
1,13053,Lockheed ,6-P-101,1673
1,4471,Britten-Norman,N95CA,708
1,4411,Britten-Norman,N119DW,708
1,10648,Fairchild ,F-GFHZ,480
1,7484,Dornier ,VT-EJF,1623
1,12173,Learjet ,LV-MMV,1279
1,14545,Swearingen ,C-GSLB,1390
1,7143,De Havilland Canada,N75GC,1546
1,1052,Antonov ,CCCP-48095,1674
1,2795,Boeing ,5N-ANX,1643
1,5379,Cessna ,N53CC,1430
1,5400,Cessna ,N617CC,1303
1,908,Antonov ,CCCP-33078,300
1,1008,Antonov ,CCCP-46525,969
1,2742,Boeing ,56-3592,378
1,5294,Cessna ,N208W,1520
1,13892,Morane ,E-211,492
1,11675,IAI ,EL-AJH,1675
1,778,Antonov ,CCCP-11229,735
1,4082,British Aerospace,2102,1676
1,3429,Boeing ,N530DA,1634
1,11862,Ilyushin ,CCCP-76569,1575
1,11861,Ilyushin ,CCCP-76466,1539
1,4567,Britten-Norman,TC-KUN,1001
1,3589,Boeing ,N88705,1034
1,2938,Boeing ,B-180,1677
1,6866,De Havilland Canada,C-GBJE,971
1,14147,Rockwell ,XC-UJC,1678
1,607,Antonov ,9,1218
1,7135,De Havilland Canada,N707PV,971
1,14378,Short ,OH-SBB,901
1,11386,Handley ,HK-2702,1679
1,12375,Learjet ,PT-ISN,1183
1,6697,De Havilland Canada,786/F-RAVV,970
1,4272,Britten-Norman,9L-LAV,1148
1,4699,CASA ,LDF-46,1680
1,5212,Cessna ,LN-AAE,1404
1,1883,Antonov ,YR-PMG,537
1,9754,Douglas ,RP-C14,64
1,997,Antonov ,CCCP-46335,764
1,9879,Douglas ,TT-EAF,18
1,10375,Embraer ,VH-FCK,1332
1,976,Antonov ,CCCP-44953,109
1,10898,Fokker ,HL7285,1381
1,4575,Britten-Norman,V3-HCT,1148
1,3198,Boeing ,HK-1803,710
1,13563,Lockheed ,N9205T,921
1,1701,Antonov ,SP-WWO,537
1,14324,Short ,G-ROOM,1525
1,4414,Britten-Norman,N127JL,803
1,14523,Swearingen ,C-FBWY,1264
1,13630,Lockheed ,TJX-AC,1092
1,4707,CASA ,N296CA,1569
1,9285,Douglas ,N371,806
1,250,Airbus ,F-GHQB,1681
1,8308,Douglas ,60..,19
1,3661,Boeing ,PH-BFC,1682
1,12351,Learjet ,N930GL,1245
1,13623,Lockheed ,TAM62,392
1,4348,Britten-Norman,F-OGSM,1021
1,3448,Boeing ,N611AM,1683
1,4160,British Aerospace,N410UE,1581
1,1875,Antonov ,YR-BMJ,969
1,3338,Boeing ,N198AW,1684
1,11044,Fokker ,TU-TIK,1381
1,4729,CASA ,PK-PCM,1319
1,4625,Britten-Norman,YJ-RV3,1345
1,14629,Swearingen ,N31138,1390
1,13277,Lockheed ,D2-THB,1083
1,10914,Fokker ,LV-MZD,1381
1,13570,Lockheed ,N96GS,1355
1,4594,Britten-Norman,VH-SBD,1496
1,2781,Boeing ,59-1494,378
1,14812,Tupolev ,CCCP-65951,951
1,4802,CASA ,TI-SAB,1445
1,14623,Swearingen ,N2721M,1390
1,5475,Cessna ,N835FE,1601
1,12235,Learjet ,N331DP,619
1,2418,Beech ,N44UE,1128
1,3588,Boeing ,N8867E,1136
1,11331,Gulfstream ,N46TE,1401
1,2278,Beech ,HI-578SP,1685
1,4680,CASA ,ARV-0210,1569
1,4580,Britten-Norman,VH-BAY,976
1,3200,Boeing ,HK-2016,658
1,11571,Hawker ,PK-OBW,647
1,4304,Britten-Norman,C-GSAF,1215
1,620,Antonov ,BNMAU-10208,969
1,14017,Nord ,TN-230,1686
1,475,Antonov ,03 Yellow,499
1,5478,Cessna ,N854FE,1647
1,5346,Cessna ,N4688B,1687
1,11523,Hawker ,G-OBOB,763
1,11869,Ilyushin ,CCCP-86021,1315
1,14199,Sabreliner ,N50CD,731
1,11234,Grumman ,HK-3315,742
1,14526,Swearingen ,C-FGEP,1264
1,10994,Fokker ,PT-LCG,449
1,428,Airbus ,VT-EPN,1688
1,6790,De Havilland Canada,AF-316,1294
1,7515,Douglas Aircraft Company,EC-BIQ,830
1,1078,Antonov ,CCCP-56472,537
1,14165,Saab ,HB-AHA,1689
1,10849,Fokker ,D-AELB,843
1,12355,Learjet ,N984JD,1644
1,5471,Cessna ,N820FE,1601
1,11680,IAI ,GN7960,1166
1,2900,Boeing ,9Q-CVG,791
1,11139,GAF ,VH-DNM,1176
1,4249,Britten-Norman,5X-BEE,1609
1,11110,GAF ,A18-401,1690
1,1319,Antonov ,HA-MER,537
1,860,Antonov ,CCCP-28702,1587
1,9037,Douglas ,HR-SAZ,10
1,13328,Lockheed ,HR-TNL,915
1,11484,Hawker ,B-2208,1088
1,1211,Antonov ,CU-T1436,1174
1,4745,CASA ,T-410,1691
1,11867,Ilyushin ,CCCP-78781,1575
1,2466,Beech ,N696JB,1104
1,10615,Fairchild ,5N-ATL,796
1,13,A.W. ,ZK-SAF,659
1,12288,Learjet ,N51FN,1209
1,7218,De Havilland Canada,PK-NUQ,971
1,7009,De Havilland Canada,HR-ALH,809
1,10968,Fokker ,PK-GKU,1381
1,13317,Lockheed ,HI-515CT,1692
1,12370,Learjet ,PT-CMY,1183
1,13710,Martin ,CP-1738,253
1,10262,Embraer ,N217AS,1552
1,7027,De Havilland Canada,LN-BNS,971
1,686,Antonov ,CCCP-04355,109
1,1859,Antonov ,YN-BYX,1174
1,7060,De Havilland Canada,N187SA,809
1,13226,Lockheed ,9T-TCG,1092
1,1601,Antonov ,RDPL-34008,969
1,5643,Cessna ,VH-LCL,1303
1,1695,Antonov ,SP-WPY,537
1,9761,Douglas ,RP-C81,10
1,2186,Beech ,C-GFAW,1478
1,9411,Douglas ,N67109,1111
1,2020,Avro ,WR965,1693
1,11235,Grumman ,HK-3316X,742
1,11118,GAF ,N418NE,1585
1,9482,Douglas ,N84BL,1117
1,543,Antonov ,52 Blue,1218
1,10650,Fairchild ,F-GHXA,785
1,5637,Cessna ,VH-ANQ,1102
1,3070,Boeing ,EI-BZG,1694
1,14704,Transall ,50+39,1116
1,1703,Antonov ,SP-WZB,537
1,2577,Beech ,RP-C314,1695
1,9225,Douglas ,N1FN,1276
1,6806,De Havilland Canada,C-FBCG,304
1,14037,Pilatus ,VH-RTP,1696
1,3468,Boeing ,N670MA,1519
1,1010,Antonov ,CCCP-46551,764
1,10308,Embraer ,OO-DTH,1552
1,10731,Fairchild ,PT-ICA,796
1,5459,Cessna ,N803FE,1601
1,8461,Douglas ,C-FPQE,825
1,4585,Britten-Norman,VH-FCJ,1120
1,2057,BAC ,G-BJRT,1697
1,11883,Ilyushin ,CCCP-86905,1698
1,14802,Tupolev ,CCCP-65799,1699
1,6857,De Havilland Canada,C-FWAB,971
1,3000,Boeing ,CC-CEI,658
1,830,Antonov ,CCCP-19730,537
1,11871,Ilyushin ,CCCP-86456,1211
1,13301,Lockheed ,FAC-1007,506
1,7008,De Havilland Canada,HP-759,971
1,4488,Britten-Norman,P2-DNJ,1700
1,4402,Britten-Norman,J6-SLW,1155
1,13449,Lockheed ,N4465F,915
1,3769,Boeing ,ST-ALK,1617
1,1336,Antonov ,K2705,1537
1,1344,Antonov ,K2763,1537
1,6984,De Havilland Canada,HC-BFH,1294
1,10883,Fokker ,G-BCDO,449
1,950,Antonov ,CCCP-40861,109
1,2588,Beech ,TU-VBB,1206
1,3344,Boeing ,N210US,907
1,9752,Douglas ,RP-C140,10
1,1636,Antonov ,SP-ANZ,300
1,2029,Aérospatiale ,F-BTTU,1288
1,15333,Yakovlev ,CCCP-87453,916
1,13559,Lockheed ,N911SJ,1083
1,1079,Antonov ,CCCP-62407,109
1,14094,Rockwell ,N301AJ,705
1,7417,Dornier ,B-12268,1623
1,863,Antonov ,CCCP-28761,1587
1,14363,Short ,N730CC,1610
1,2101,Beech ,1905,1701
1,7066,De Havilland Canada,N203E,722
1,11284,Grumman ,N80RD,742
1,13341,Lockheed ,M30-03,1092
1,3328,Boeing ,N174UA,1702
1,13163,Lockheed ,68-0228,898
1,10371,Embraer ,TR-KNB,1703
1,15332,Yakovlev ,CCCP-87451,916
1,15370,Yakovlev ,CCCP-87914,1232
1,5876,Convair ,HI-376CT,146
1,3611,Boeing ,OB-1303,1666
1,13910,Morane ,N23ST,558
1,15317,Yakovlev ,CCCP-42351,1410
1,5195,Cessna ,HK-3510P,1520
1,12279,Learjet ,N500P,1158
1,11653,Howard ,N7428C,1704
1,1376,Antonov ,OB-1349,537
1,3365,Boeing ,N320MJ,658
1,10330,Embraer ,PT-FAW,1332
1,3864,Boeing ,VR-HKK,1453
1,5455,Cessna ,N79DD,1102
1,2099,Beech ,101001,1705
1,12906,Lockheed ,161762,1043
1,13527,Lockheed ,N7250C,1706
1,13490,Lockheed ,N65170,1707
1,2947,Boeing ,B-2402,1708
1,2959,Boeing ,B-2812,1709
1,10855,Fokker ,EP-ANA,843
1,4279,Britten-Norman,9XR-GV,1710
1,1094,Antonov ,CCCP-69320,1146
1,11568,Hawker ,PK-IHS,647
1,11296,Grumman ,XB-ESO,742
1,12499,Let ,CCCP-67331,1217
1,8613,Douglas ,CP-735,12
1,14831,Tupolev ,CCCP-85268,1271
1,15377,Yakovlev ,CU-T1202,1167
1,6520,Dassault ,N52DC,1509
1,6692,De Havilland Canada,67-063,861
1,846,Antonov ,CCCP-26038,1474
1,4476,Britten-Norman,OB-T-1207,1700
1,14638,Swearingen ,N445AC,1390
1,6591,De Havilland Canada,2350,1036
1,7539,Douglas Aircraft Company,I-ATJA,830
1,2854,Boeing ,6Y-JMO,1472
1,14845,Tupolev ,CCCP-85664,1639
1,4691,CASA ,FAC-1150,1445
1,7012,De Havilland Canada,HS-SKI,1711
1,10766,Fokker ,5A-DBN,843
1,11876,Ilyushin ,CCCP-86613,641
1,2234,Beech ,D-IGSW,1206
1,13900,Morane ,E-234,1356
1,14018,Nord ,TR-KJB,1712
1,5529,Cessna ,N97QS,1713
1,15328,Yakovlev ,CCCP-87394,916
1,6942,De Havilland Canada,EP-IOD ?,971
1,14093,Rockwell ,N2WU,705
1,9271,Douglas ,N3313L,706
1,3351,Boeing ,N278US,1103
1,3775,Boeing ,ST-SAC,786
1,8827,Douglas ,FAES125 ?,19
1,8585,Douglas ,CP-1668,303
1,870,Antonov ,CCCP-29110,579
1,1033,Antonov ,CCCP-47164,764
1,8586,Douglas ,CP-1953,125
1,10243,Embraer ,HK-3195X,1332
1,5509,Cessna ,N9444F,1520
1,4125,British Aerospace,G-OATP,1714
1,11137,GAF ,VH-BRP,1585
1,8651,Douglas ,EC-EQH,6
1,6879,De Havilland Canada,C-GJLZ,809
1,4679,CASA ,ARV-0209,1569
1,3930,Boeing ,YR-ABD,1715
1,12379,Learjet ,PT-KKV,1183
1,2343,Beech ,N200MR,1206
1,14941,Tupolev ,VN-A126,1495
1,7473,Dornier ,PK-VRA,811
1,14670,Swearingen ,OY-BZW,1264
1,12060,Ilyushin ,YI-ANH,1575
1,12059,Ilyushin ,YI-ALU,1575
1,1852,Antonov ,YI-AEZ,680
1,4144,British Aerospace,N167PC,1581
1,4726,CASA ,PK-NCY,1716
1,13170,Lockheed ,69-6567,1717
1,6454,Dassault ,2594074,1718
1,3382,Boeing ,N388US,1719
1,14657,Swearingen ,N683AV,1390
1,13189,Lockheed ,748,1092
1,2770,Boeing ,58-0013,1672
1,4137,British Aerospace,JW9010,1720
1,5107,Cessna ,C-FPEZ,1687
1,2256,Beech ,F-GHBE,1206
1,8959,Douglas ,HK-1702,451
1,14138,Rockwell ,XA-RNR,1044
1,12292,Learjet ,N535PC,1245
1,1377,Antonov ,OB-1350,724
1,6958,De Havilland Canada,FAE447,970
1,3023,Boeing ,CS-TEM,1721
1,160,Airbus ,9K-AHF,1487
1,6453,Dassault ,2593709,1718
1,7603,Douglas Aircraft Company,N565PC,1722
1,6993,De Havilland Canada,HK-2758,971
1,7558,Douglas Aircraft Company,KAF320,1723
1,4109,British Aerospace,CC-CET,1572
1,11712,IAI ,XA-POJ,885
1,10219,Embraer ,CX-BJK/T-581,1121
1,13335,Lockheed ,KAF322,1724
1,1853,Antonov ,YI-AFJ,1031
1,12130,Learjet ,9203,1725
1,3610,Boeing ,N999UA,1726
1,14067,Rockwell ,160057,1727
1,7729,Douglas Aircraft Company,YV-23C,830
1,4801,CASA ,TE.12B-42,1175
1,3941,Boeing ,ZK-NBC,1728
1,7614,Douglas Aircraft Company,N730PL,1729
1,12387,Learjet ,PT-LIH,1245
1,13268,Lockheed ,CP-1564,1083
1,11555,Hawker ,N831LC,1730
1,12389,Learjet ,PT-LLL,1279
1,12964,Lockheed ,469,1092
1,12896,Lockheed ,158930,1043
1,12898,Lockheed ,159325,1043
1,1005,Antonov ,CCCP-46472,969
1,10647,Fairchild ,F-GCPZ,796
1,14205,Sabreliner ,XA-RPS,731
1,3110,Boeing ,ET-AJZ,1731
1,11607,Hindustan Aeronautics,H-1513,1129
1,11011,Fokker ,ST-AAA,449
1,11673,IAI ,E-205,1732
1,6980,De Havilland Canada,HB-LOM,971
1,15082,Vickers ,HK-1708,367
1,8464,Douglas ,C-FQNF,5
1,10272,Embraer ,N270AS,1552
1,2157,Beech ,C-FHIE,932
1,7443,Dornier ,F-OHAB,1733
1,13238,Lockheed ,A9-754,1043
1,11496,Hawker ,C-GEPB,647
1,11691,IAI ,N445BL,1538
1,3392,Boeing ,N425EX,1734
1,11121,GAF ,N5590M,1735
1,5338,Cessna ,N41JP,1303
1,12210,Learjet ,N20DL,983
1,11533,Hawker ,N101AD,1736
1,6848,De Havilland Canada,C-FQRI,304
1,10978,Fokker ,PK-MFD,843
1,9180,Douglas ,N134FS,1737
1,6168,Curtiss ,CP-1617,2
1,8988,Douglas ,HK-3177,5
1,816,Antonov ,CCCP-13330,1146
1,5036,Cessna ,5N-AMR,1430
1,14823,Tupolev ,CCCP-85097,1271
1,11985,Ilyushin ,LZ-INK,1539
1,3642,Boeing ,OE-LAV,1738
1,6811,De Havilland Canada,C-FCDL,304
1,11124,GAF ,N8071L,1585
1,1890,Antonov ,YU-BHS,537
1,10974,Fokker ,PK-JFF,843
1,454,Alenia ,MM62129,1411
1,9168,Douglas ,N102AP,1241
1,6749,De Havilland Canada,9N-ABA,971
1,13332,Lockheed ,J6-SLQ,890
1,3224,Boeing ,HL7350,957
1,952,Antonov ,CCCP-40988,537
1,14076,Rockwell ,LV-RDB,705
1,11250,Grumman ,N204RC,1085
1,11277,Grumman ,N7029C,342
1,4852,Canadair ,C-GFQA,902
1,8999,Douglas ,HK-3511X,1117
1,6758,De Havilland Canada,9N-ABS,971
1,2036,Aérospatiale ,YV-572CP,1288
1,1086,Antonov ,CCCP-62627,537
1,879,Antonov ,CCCP-31423,724
1,2038,BAC ,5N-AOW,860
1,439,Airbus ,YU-AOE,1688
1,13270,Lockheed ,D-AERI,1082
1,1081,Antonov ,CCCP-62475,300
1,12271,Learjet ,N458J,1391
1,12277,Learjet ,N500FM,619
1,6998,De Havilland Canada,HK-2889X,971
1,3574,Boeing ,N8404,855
1,4717,CASA ,OB-1218,1445
