accident_id,admin_id,accd_date,location,Fatalities,registration_id,cat,Country,aircraft_id
2900,1,11/16/1962,"near Suárez, Tolima",5,6472,A1,Colombia,40
2901,1,11/16/1962,Cerro El Gaital,10,13520,A1,Panama,289
2902,1,11/18/1962,,0,4234,A1,Ukraine,300
2903,1,11/19/1962,near Nagoya,4,7806,A1,Japan,561
2904,1,11/21/1962,unknown,0,868,A1,Unknown country,32
2905,1,11/22/1962,"São Tomé, Il...",22,2455,A1,Sao Tome,40
2906,1,11/22/1962,Sentinel Ridge,0,444,O1,Antarctica,182
2907,1,11/23/1962,near Paris-Le Bou...,21,6992,A1,France,500
2908,1,11/23/1962,near Ellicott Cit...,17,10463,A1,USA,367
2909,1,11/25/1962,Davis Glacier,0,1351,A1,Antarctica,562
2910,1,11/26/1962,Kingston,2,7363,A1,Jamaica,2
2911,1,11/26/1962,"near Paraibuna, SP",23,12294,A1,Brazil,438
2912,1,11/26/1962,Smyrna-Sewar...,5,1663,A1,USA,392
2913,1,11/27/1962,near Lima-Callao ...,97,12320,A1,Peru,563
2914,1,11/27/1962,near Xieng Khouang,2,9718,C1,Laos,564
2915,1,11/29/1962,,0,4649,A1,Russia,500
2916,1,11/30/1962,New York-Idl...,25,10745,A1,USA,326
2917,1,12-04-1962,near Guam-Agana N...,3,1580,A1,Guam,415
2918,1,12-06-1962,Uncia,0,5276,U1,Bolivia,10
2919,1,12-06-1962,near Barrancabermeja,24,7407,A1,Colombia,8
2920,1,12-10-1962,Ellsworth St...,0,13490,A1,Antarctica,32
2921,1,12-10-1962,near Mistassini L...,1,1498,A1,Canada,230
2922,1,12/14/1962,near Paraná da Ev...,50,12232,A1,Brazil,63
2923,1,12/14/1962,near Hollywood-Lo...,8,10250,A1,USA,390
2924,1,12/15/1962,near Thule Air Ba...,2,837,A1,Greenland,32
2925,1,12/17/1962,Arkhangelsk-...,0,4594,A1,Russia,36
2926,1,12/18/1962,near Olyokminsk,4,4681,A1,Russia,36
2927,1,12/19/1962,near Warszawa-Oke...,33,13154,A1,Poland,455
2928,1,12/21/1962,Grand Island...,0,10416,A1,USA,198
2929,1,12/22/1962,"near Brasilia, DF",1,12312,A1,Brazil,100
2930,1,12/26/1962,"near San Diego, C...",13,167,A1,Pacific Ocean,191
2931,1,12/28/1962,Rotterdam Ai...,1,6729,A1,Netherlands,565
2932,1,12/29/1962,Monte Renoso...,25,6145,A1,France,566
2933,1,01-07-1963,"near Alameda NAS,...",0,274,A1,USA,559
2934,1,01-10-1963,"Kodiak NAS, ...",7,239,A1,USA,559
2935,1,01-11-1963,Moncton-Metr...,0,5057,O1,Canada,98
2936,1,01-11-1963,near Périllos,12,6100,A1,France,72
2937,1,01/13/1963,Memphis Muni...,0,1569,O1,USA,394
2938,1,01/13/1963,Memphis Muni...,1,9680,A2,USA,293
2939,1,01/15/1963,Colombo-Katu...,0,6709,A2,Sri Lanka,327
2940,1,01/15/1963,near São Paulo-Co...,13,12181,A1,Brazil,138
2941,1,01/17/1963,Great Salt L...,3,8978,A1,USA,372
2942,1,01/17/1963,near Chepbeica,0,6704,A1,Morocco,344
2943,1,01/18/1963,,0,4026,A1,Russia,537
2944,1,01/22/1963,Parnaiba Air...,0,12176,A1,Brazil,567
2945,1,01/22/1963,"near Las Palmas, ...",3,2348,A1,Spain,22
2946,1,01/25/1963,Blackpool Ai...,0,6609,A2,U.K.,568
2947,1,01/26/1963,Cape Lisburn...,1,10207,A1,USA,52
2948,1,01/29/1963,Kansas City ...,8,8909,A1,USA,544
2949,1,01/30/1963,"near New York, NJ...",14,326,A1,Atlantic Ocean,569
2950,1,02-01-1963,Ulus Distric...,101,11431,A1,Turkey,570
2951,1,02-01-1963,Ulus Distric...,3,3859,A1,Turkey,32
2952,1,02-03-1963,San Francisc...,4,11248,A1,USA,390
2953,1,02-04-1963,near Ogden-Hill A...,1,1654,A1,USA,524
2954,1,02-08-1963,London-Gatwi...,0,6716,A2,U.K.,319
2955,1,02-08-1963,near Syktyvkar Ai...,7,4074,A1,Russia,453
2956,1,02-12-1963,"Everglades, FL",43,10385,A1,USA,571
2957,1,02/14/1963,near Long Semodo,5,14845,A1,Malaysia,421
2958,1,02/15/1963,Fort-Lamy Ai...,0,1110,O1,Chad,209
2959,1,02/16/1963,"Puyallup, WA",0,10049,A1,USA,52
2960,1,02/26/1963,Bukhta Yemli...,10,4639,A1,Russia,500
2961,1,02/27/1963,Fairbanks-Ei...,9,1685,A1,USA,378
2962,1,03-02-1963,Mt. Boca,27,11810,A1,Philippines,5
2963,1,03-03-1963,,0,1003,A1,Unknown country,31
2964,1,03-04-1963,Herzogenaura...,0,8595,A1,Germany,572
2965,1,03-04-1963,Bentwaters R...,0,920,A1,U.K.,32
2966,1,03-05-1963,Ashgabat Air...,12,4641,A1,Turkmenistan,500
2967,1,03/13/1963,Kalimikui,0,14839,A1,Kenya,573
2968,1,03/13/1963,near Richardson L...,0,4835,O1,Antarctica,574
